id,smiles,notes,params_json
504125,B1(OC2C3CC(C3(C)C)C[C@@]2(O1)C)[C@H](CC)NC(=O)[C@@H]4C[C@@](C5=NC=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)(C)CC(=O)NC7=CC=CC=C7C(=O)NC,,
504126,B1(OC2C3CC(C3(C)C)C[C@@]2(O1)C)[C@H](CC)NC(=O)[C@@H]4C[C@@](C5=NC=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)(C)CC(=O)NC7=CC=CC=C7C(=O)N(C)C,,
504203,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4CCC5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl,,
504204,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC=CC=C7,,
504205,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC=C(C=C7)C,,
504206,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC=CC(=C7)C,,
504207,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC=C(C=C7)OC,,
504208,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC(=CC=C7)OC,,
504209,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CC7=CC=C(C=C7)C8=CC=CC=C8,,
504210,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC=CC=C7,,
504211,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC8=CC=CC=C8C=C7,,
504212,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC8=CC=CC=C8C=C7,,
504213,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC=CC=C7,,
504214,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC8=CC=CC=C8C=C7,,
504215,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)N)Cl)CCCC6=CC=CC7=CC=CC=C76,,
504216,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NC)Cl)CCCC6=CC=CC7=CC=CC=C76,,
504217,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC)Cl)CCCC6=CC=CC7=CC=CC=C76,,
504218,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCCC)Cl)CCCC6=CC=CC7=CC=CC=C76,,
504219,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCCCC)Cl)CCCC6=CC=CC7=CC=CC=C76,,
504222,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC=CC=C6)Cl)CCCC7=CC=CC8=CC=CC=C87,,
504223,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=C(C=C6)O)O)Cl)CCCC7=CC=CC8=CC=CC=C87,,
504224,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)OC)Cl)CCCC7=CC=CC8=CC=CC=C87,,
504225,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC=CC=N6)Cl)CCCC7=CC=CC8=CC=CC=C87,,
504226,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)F)Cl)CCCC7=CC=CC8=CC=CC=C87,,
504227,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)[N+](=O)[O-])Cl)CCCC7=CC=CC8=CC=CC=C87,,
504228,B1(OC2CC3CC([C@]2(O1)C)C3(C)C)[C@H](CC=C)NC(=O)[C@@H]4C[C@H](C5=C(N=C(C(=O)N45)NCC6=CC(=CC=C6)C(F)(F)F)Cl)CCCC7=CC=CC8=CC=CC=C87,,
516845,B1(OB2OB(OB(O1)O2)O)O,,
517367,B(C1=CC(=CC=C1)N)(O)O.OS(=O)(=O)O,,
521157,B(CC)(O)O,,
521161,B(CCCCCCCCCCCCCCCCCC)(O)O,,
522871,B(OC)(OC)Cl,,
562768,B1(OCCO1)C2=CC=CC=C2,,
569210,B(C1=CC=CC=C1)(OC(C)C)OC(C)C,,
570673,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2,,
574072,B1(OB(OB(O1)C)C)C,,
581760,B(C1=CSC=C1)(O)O,,
583322,B(C1=C(C=CC=C1C)C)(O)O,,
584319,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC,,
587242,B1(OB(OB(O1)CC)CC)CC,,
591073,B(C1=CC=C(C=C1)C=O)(O)O,,
599474,B(C1=C2C=CN=CC2=CC=C1)(O)O,,
632615,B1(OB(OB(O1)C2=CC(=CC=C2)F)C3=CC(=CC=C3)F)C4=CC(=CC=C4)F,,
633786,B(OC1=CC=C(C=C1)Cl)(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl,,
636054,B1(OB(OB(O1)C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,,
642685,B1(OCCCO1)C2=CC=CC=C2,,
642691,B1(OC(C(O1)(C)C)(C)C)/C=C/[C@H]2COC(O2)(C)C,,
642693,B(/C=C/C1=CC=C(C=C1)OC)(O)O,,
642694,B(/C=C/C1=CC=C(C=C1)Cl)(O)O,,
657085,[B-](/C=C/CC[C@@H](C(=O)O)N)(O)(O)O,,
2733267,B(C1=CC=CC=C1C)(O)O,,
2733548,B1(OC(C(O1)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C,,
2733950,B(C1=CC(=CC=C1)C)(O)O,,
2733957,B(C1=CC(=CC=C1)C(=O)O)(O)O,,
2733958,B(C1=CC=CC=C1OC)(O)O,,
2733959,B(C1=CC=C(C=C1)SC)(O)O,,
2733960,B(C1=CC=CS1)(O)O,,
2733985,B(C1=CC=CC=C1C(=O)O)(O)O,,
2733986,B(C1=CC(=CC=C1)F)(O)O,,
2734309,B(C1=CC=CC=C1C(=O)C)(O)O,,
2734310,B(C1=CC(=CC=C1)C(=O)C)(O)O,,
2734311,B(C1=CC=C(C=C1)CN)(O)O.Cl,,
2734312,B(C1=CC=C(C=C1)CN)(O)O,,
2734313,B(C1=CC(=CC=C1)OCC2=CC=CC=C2)(O)O,,
2734314,B(C1=CC=C(C=C1)OCC2=CC=CC=C2)(O)O,,
2734315,B(C1=CC(=CC=C1)C2=CC=CC=C2)(O)O,,
2734316,B1(OCC(CO1)(C)C)B2OCC(CO2)(C)C,,
2734317,B(C1=CC=C(C=C1)C[C@H](C(=O)O)N)(O)O,,
2734318,B(C1=CC(=CC=C1)Br)(O)O,,
2734319,B(C1=CC=C(S1)Br)(O)O,,
2734320,B(C1=CC=C(C=C1)C(C)(C)C)(O)O,,
2734321,B(C1=CC=CN1C(=O)OC(C)(C)C)(O)O,,
2734322,B(C1=CC=CC=C1Cl)(O)O,,
2734323,B(C1=CC(=CC=C1)Cl)(O)O,,
2734324,B(C1=CC=C(S1)Cl)(O)O,,
2734325,B(C1=CC(=CC=C1)C#N)(O)O,,
2734326,B(C1=CC=C(C=C1)C#N)(O)O,,
2734327,B(C1CCCC1)(O)O,,
2734328,B(C1=C2C(=CC=C1)C3=CC=CC=C3O2)(O)O,,
2734329,B(C1=C2C(=CC=C1)C3=CC=CC=C3S2)(O)O,,
2734330,B(C1=CC(=C(C=C1)Cl)Cl)(O)O,,
2734331,B(C1=CC(=CC(=C1)Cl)Cl)(O)O,,
2734332,B(C1=C(C=CC=C1Cl)Cl)(O)O,,
2734333,B(C1=C(C(=CC=C1)F)F)(O)O,,
2734334,B(C1=C(C=C(C=C1)F)F)(O)O,,
2734335,B(C1=C(C=CC(=C1)F)F)(O)O,,
2734336,B(C1=C(C=CC=C1F)F)(O)O,,
2734337,B(C1=CC(=C(C=C1)F)F)(O)O,,
2734338,B(C1=CC(=CC(=C1)F)F)(O)O,,
2734341,B(C1=C(C=C(C=C1)OC)OC)(O)O,,
2734342,B(C1=C(C=CC(=C1)OC)OC)(O)O,,
2734343,B(C1=C(C=CC=C1OC)OC)(O)O,,
2734344,B(C1=CC=C(C=C1)N(C)C)(O)O,,
2734345,B(C1=CC=CC=C1CN(C)C)(O)O,,
2734346,B(C1=C(ON=C1C)C)(O)O,,
2734347,B(C1=C(C=CC(=C1)C)C)(O)O,,
2734348,B(C1=CC(=C(C=C1)C)C)(O)O,,
2734349,B(C1=CC(=CC(=C1)C)C)(O)O,,
2734350,B(C1=CC=C(C=C1)C(=O)OCC)(O)O,,
2734351,B(C1=CC=C(C=C1)OCC)(O)O,,
2734352,B(C1=CC=C(C=C1)CC)(O)O,,
2734353,B(C1=CC=C(C=C1)SCC)(O)O,,
2734354,B(C1=CC=CC=C1F)(O)O,,
2734355,B(C1=CC=C(O1)C=O)(O)O,,
2734356,B(C1=CC(=CC=C1)C=O)(O)O,,
2734357,B(C1=CC=CO1)(O)O,,
2734358,B(C1=COC=C1)(O)O,,
2734359,B(C1=CC(=CC=C1)O)(O)O,,
2734360,B(C1=CC=C(C=C1)O)(O)O,,
2734361,B(C1=CC2=C(C=C1)NC=C2)(O)O,,
2734362,B(C1=CC(=CC=C1)I)(O)O,,
2734363,B(C1=CC(=CC=C1)C(=O)OC(C)C)(O)O,,
2734364,B(C1=CC=C(C=C1)S(=O)(=O)C)(O)O,,
2734365,B(C1=C(C=C(C=C1)OC)C=O)(O)O,,
2734367,B(C1=C(C=CC(=C1)C=O)OC)(O)O,,
2734368,B(C1=CN=C(C=C1)OC)(O)O,,
2734369,B(C1=CC=C(C=C1)C(=O)OC)(O)O,,
2734370,B(C1=CC(=CC=C1)OC)(O)O,,
2734371,B(C1=CC2=C(C=C1)OCO2)(O)O,,
2734372,B(C1=CC=C(O1)C)(O)O,,
2734373,B(C1=CC(=CS1)C)(O)O,,
2734374,B(C1=CC=C(S1)C)(O)O,,
2734375,B(C1=CC2=CC=CC=C2C=C1)(O)O,,
2734376,B(C1=C2C(=CC=C1)SC3=CC=CC=C3O2)(O)O,,
2734377,B(C1=CC=C(C=C1)OC2=CC=CC=C2)(O)O,,
2734378,B(C1=CN=CC=C1)(O)O,,
2734379,B(C1=CC=NC=C1)(O)O,,
2734380,B(C1=C2C(=CC=C1)C=CC=N2)(O)O,,
2734381,B(C=CC1=CC=CC=C1)(O)O,,
2734382,B(C1=C2C(=CC=C1)SC3=CC=CC=C3S2)(O)O,,
2734383,B(C1=CC(=CC=C1)SC)(O)O,,
2734384,B(C1=C(C=C(C=C1Cl)Cl)Cl)(O)O,,
2734385,B(C1=CC(=CC=C1)OC(F)(F)F)(O)O,,
2734386,B(C1=CC=C(C=C1)OC(F)(F)F)(O)O,,
2734387,B(C1=CC=CC=C1C(F)(F)F)(O)O,,
2734388,B(C1=CC(=CC=C1)C(F)(F)F)(O)O,,
2734389,B(C1=CC=C(C=C1)C(F)(F)F)(O)O,,
2734390,B(C1=CC(=C(C(=C1)OC)OC)OC)(O)O,,
2734393,B(C1=CC=C(C=C1)C=C)(O)O,,
2734395,B(CC(C)C)(O)O,,
2734607,B(C1=CC(=CC(=C1OC)F)F)(O)O,,
2734608,B(C1=CC=C(C=C1)C2=CC=C(C=C2)B(O)O)(O)O,,
2734610,B(C1=CC=CC=C1C#N)(O)O,,
2734614,B(C1=CC=C(C=C1)N)(O)O.Cl,,
2734615,B(C1=CC=C(C=C1)N)(O)O,,
2734616,B1(OC(CC(O1)(C)C)C)B2OC(CC(O2)(C)C)C,,
2734617,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,,
2734618,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)OCC,,
2734619,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)C,,
2734620,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,,
2734621,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)O,,
2734622,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2O,,
2734623,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)O,,
2734624,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)O,,
2734625,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C#N,,
2734648,B1(OC(C(O1)(C)C)(C)C)C2=CC=NC=C2,,
2734649,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)C)O)C,,
2734650,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)O)OC,,
2734651,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)OC,,
2734652,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2N,,
2734653,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)O,,
2734654,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)CCC(=O)O,,
2734655,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)N,,
2734656,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC=C2,,
2734657,B(C1=CC=C(C=C1)NC(=O)C)(O)O,,
2734659,B(C1=C(C=C(C=C1)Cl)Cl)(O)O,,
2734660,B(C1=CC(=C(C=C1)F)Cl)(O)O,,
2734661,B(C1=C(C(=CC=C1)Cl)Cl)(O)O,,
2734662,B(C1=CC(=CC=C1)CO)(O)O,,
2734663,B(C1=CC2=CC=CC=C2N=C1)(O)O,,
2734665,B(C1=C(C=C(C=C1)F)C)(O)O,,
2734671,B(C1=CC(=C(C(=C1)F)F)F)(O)O,,
2734689,B(C1=CC(=CC(=C1)Br)Br)(O)O,,
2734702,B(C1=CC(=C(C=C1)OC)OC)(O)O,,
2734703,B(C1=CC=C(C=C1)C(=O)OC(C)C)(O)O,,
2734706,B(C1=CC=C(C=C1)CO)(O)O,,
2734714,B(C1=CC(=CC=C1)C(=O)OC)(O)O,,
2734750,B(C(C)C)(O)O,,
2734771,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3=CC=CC=C3,,
2734772,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NC=C3,,
2734806,B1(OB(OB(O1)C=C)C=C)C=C.C1=CC=NC=C1,,
2734807,B1(OB(OB(O1)C=C)C=C)C=C,,
2734902,B(C1=CC=CC=C1OCC)(O)O,,
2735514,B(C1=CN=C(N=C1OCC2=CC=CC=C2)OCC3=CC=CC=C3)(O)O,,
2735593,B(C1=CC=C(C=C1)CBr)(O)O,,
2735751,B(C1=C(C=CC(=C1)Cl)OC)(O)O,,
2736203,B(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,,
2736209,B(C1=CN=C(N=C1OC)OC)(O)O,,
2736495,B(C1=CC(=CO1)C=O)(O)O,,
2736778,B(C1=CN=C(N=C1)OC)(O)O,,
2736881,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(O2)C,,
2737786,B(C1=C(C=C(C=C1)OCC2=CC=CC=C2)F)(O)O,,
2737788,B(C1=CC(=C(C=C1)OCC2=CC=CC=C2)F)(O)O,,
2737789,B(C1=CC=CC=C1NC(=O)C)(O)O,,
2737795,B(C1=CC(=CC(=C1)N)C(=O)O)(O)O,,
2737801,B(C1=C(C=C(C=C1)C(=O)OC)N)(O)O,,
2737803,B(C1=CC(=C(C=C1)C)N)(O)O,,
2737806,B(C1=CC(=CC(=C1)[N+](=O)[O-])N)(O)O,,
2737809,B(C1=CC=CC=C1C(=O)N)(O)O,,
2737811,B(C1=CC=C(C=C1)C(=O)N)(O)O,,
2737814,B(C1=CC(=CC=C1)C(=O)N)(O)O,,
2756555,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N,,
2756768,B(C1=CC(=C(C=C1)NC(=O)OC(C)(C)C)OC)(O)O,,
2757248,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(C)(C)C,,
2757340,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(C=C3)C(=O)OC(C)(C)C,,
2757964,B(C1=CC(=C(C=C1)F)C#N)(O)O,,
2758015,B1(OC(C(O1)(C)C)(C)C)C2CC2,,
2758200,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)Cl,,
2758502,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)NCCN(C)C,,
2758518,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)NCCCN(C)C,,
2758656,B1(OC(C(O1)(C)C)(C)C)C2=C(ON=C2C)C,,
2758657,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N(C)C,,
2758658,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2N(C)C,,
2758659,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N(C)C,,
2759005,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC)F,,
2759037,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)F)C,,
2759225,B(C1=CC(=C(C=C1)OC)C=O)(O)O,,
2759392,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC(C)C,,
2759523,B(C1=CC2=C3C(=C1)CCCN3CCC2)(O)O,,
2759530,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)S(=O)(=O)C,,
2759600,B(C1=CC(=C(C=C1)OC)[N+](=O)[O-])(O)O,,
2759831,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCC(C)C,,
2759867,B(C1=CC2=C(C=C1)N(C=C2)C)(O)O,,
2760029,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N3CCN(CC3)C,,
2760030,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N3CCN(CC3)C,,
2760076,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2C(=O)OC,,
2760077,B1(OC(C(O1)(C)C)(C)C)C2=NN(C=C2)C,,
2760141,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N3CCOCC3,,
2760174,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC3=CC=CC=C23,,
2760487,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCC,,
2760586,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C=O,,
2760587,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N,,
2760588,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N,,
2760589,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)OCO3,,
2760590,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C#N,,
2760591,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CNC(=O)OC(C)(C)C,,
2760592,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)OCCO3,,
2760593,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)F,,
2760594,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC3=CC=CC=C23,,
2760595,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)C,,
2760596,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)C,,
2760597,B1(OC(C(O1)(C)C)(C)C)C2=CSC=C2,,
2760598,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C,,
2760601,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2OC(F)(F)F,,
2760602,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)OC(F)(F)F,,
2760603,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC(F)(F)F,,
2760604,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(F)(F)F,,
2760605,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(F)(F)F,,
2760701,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)F)F)F,,
2760805,B(C1=CC=C(C=C1)OC(=C(F)F)F)(O)O,,
2760897,B(C1CC1)(O)O,,
2762525,B(C1CCCN1C(=O)OC(C)(C)C)(O)O,,
2762526,B(CBr)(OC(C)C)OC(C)C,,
2762527,B(C1=CC(=CC=C1)N(C)C)(O)O,,
2762556,B(C1=C(C=CN=C1)OC)(O)O,,
2762704,B(C1=C(N=CC=C1)Cl)(O)O,,
2762705,B(C1=CN=C(C=C1)SC)(O)O,,
2762706,B(C1=CN=C(C=C1)Br)(O)O,,
2762707,B(C1=C(N=C(C=C1)OC)OC)(O)O,,
2762708,B(C1=CC(=CN=C1)C)(O)O,,
2762709,B(C1=C(N=CC=C1)OC)(O)O,,
2762710,B(C1=CN=C(C=C1)C2=CC=CC=C2)(O)O,,
2762711,B(C1=C(C=CN=C1)C)(O)O,,
2762712,B(C1=C(N=C(C=C1)Cl)Cl)(O)O,,
2762713,B(C1=C(N=C(C=C1)F)F)(O)O,,
2762740,B(C1=NC(=CC=C1)Br)(O)O,,
2762741,B(C1=NC(=CC=C1)OC)(O)O,,
2762742,B(C1=NC(=CC=C1)C)(O)O,,
2762743,B(C1=NC=C(C=C1)C)(O)O,,
2762745,B(C1=CC=CC=N1)(O)O,,
2762747,B(C1=CC(=NC(=C1)F)F)(O)O,,
2762748,B(C1=CC=NC2=CC=CC=C12)(O)O,,
2763081,B(C1=CN=C(C=C1)C)(O)O,,
2763083,B(C1=CN=C(C=C1C)OC)(O)O,,
2763084,B(C1=C(N=C(C=C1)OC)C)(O)O,,
2763087,B(C1=CC(=CN=C1)OC)(O)O,,
2763092,B(C1=CC(=CN=C1C)C)(O)O,,
2763093,B(C1=C(N=C(C=C1)C)C)(O)O,,
2763121,B(C1=C(N=C(C=C1)C)OC)(O)O,,
2763125,B(C1=C(N=C(C=C1)C2=CC=CC=C2)OC)(O)O,,
2763126,B(C1=CC(=CN=C1Cl)C)(O)O,,
2763171,B1(OC(C(O1)(C)C)(C)C)CC=C,,
2763172,B(C1=CC2=C(N1C(=O)OC(C)(C)C)C=CC=C2OCC3=CC=CC=C3)(O)O,,
2763173,B(C1=C2C=CNC2=CC=C1)(O)O,,
2763201,B(C1=CC(=C(C=C1)C(=O)O)F)(O)O,,
2763205,B(C1=CC2=C(C=C1)C=CN2)(O)O,,
2763235,B(C1=CC2=C(C=C1)C=CN2S(=O)(=O)C3=CC=CC=C3)(O)O,,
2763238,B(C1=C(C=CC(=C1)OC(F)(F)F)Cl)(O)O,,
2763240,B(C1=C(C=CC(=C1)C=O)F)(O)O,,
2763241,B(C1=CC(=CC=C1)N)(O)O.Cl,,
2763242,B(C1=CC(=C(C=C1)F)C(=O)O)(O)O,,
2763243,B(C1=CC(=CC(=C1)F)OC)(O)O,,
2763244,B(C1=C(C=C(C=C1)Cl)C(F)(F)F)(O)O,,
2763245,B(C1=CC(=C(C=C1)C(=O)OCC)F)(O)O,,
2763246,B(C1=C(C=CC(=C1)C(=O)C)Cl)(O)O,,
2763247,B(C1=C(C=CC(=C1)C(=O)C)F)(O)O,,
2763263,B(C1=CN=C(N=C1)SC)(O)O,,
2763271,B(C1=CN=C(C=C1)N(C)C)(O)O,,
2763279,B(C1=C(C=CC(=C1)C#N)Cl)(O)O,,
2763280,B(C1=C(C=CC(=C1)[N+](=O)[O-])F)(O)O,,
2763287,B(C1=C2C(=CC=C1)C=CN2)(O)O,,
2763292,B(C1=CC2=C(N1C(=O)OC(C)(C)C)C=CC(=C2)F)(O)O,,
2763299,B(C=C(C)C)(O)O,,
2763301,B(C1=C(C=CC(=C1)C(F)(F)F)F)(O)O,,
2763303,B(C1=CN(C=C1)[Si](C(C)C)(C(C)C)C(C)C)(O)O,,
2769359,B1(OB(OB(O1)C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,,
2769393,B(C1=CC=C(C=C1)NC(=O)CCC(=O)O)(O)O,,
2769536,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C=O,,
2769537,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N3CCN(CC3)C,,
2769538,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)NCCCN(C)C,,
2769618,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N3CCN(CC3)C,,
2770906,B(C1=CC=C(S1)B(O)O)(O)O,,
2773203,B(C1=CC(=CC=C1)CN)(O)O,,
2773208,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CN,,
2773216,B(C1=CC=CC=C1N)(O)O,,
2773226,B(C1=CC=CC=C1NC(=O)OC(C)(C)C)(O)O,,
2773228,B(C1=CC(=CC=C1)NC(=O)OC(C)(C)C)(O)O,,
2773231,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2NC(=O)OC(C)(C)C,,
2773243,B(C1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2)(O)O,,
2773249,B(C1=CC(=CC=C1)C(=O)OCC2=CC=CC=C2)(O)O,,
